REGION,PROVINCE,MUNICIPALITY,BARANGAY,PRECINCT_ID
NCR,NCR - MANILA,MALATE,BARANGAY 717,39101367
NCR,NCR - MANILA,MALATE,BARANGAY 718,39101368
NCR,NCR - MANILA,MALATE,BARANGAY 718,39101369
NCR,NCR - MANILA,MALATE,BARANGAY 719,39101370
NCR,NCR - MANILA,MALATE,BARANGAY 719,39101371
NCR,NCR - MANILA,MALATE,BARANGAY 719,39101372
NCR,NCR - MANILA,MALATE,BARANGAY 720,39101373
NCR,NCR - MANILA,MALATE,BARANGAY 720,39101374
NCR,NCR - MANILA,MALATE,BARANGAY 721,39101375
NCR,NCR - MANILA,MALATE,BARANGAY 722,39101376
NCR,NCR - MANILA,MALATE,BARANGAY 723,39101377
NCR,NCR - MANILA,MALATE,BARANGAY 724,39101378
NCR,NCR - MANILA,MALATE,BARANGAY 724,39101379
NCR,NCR - MANILA,MALATE,BARANGAY 725,39101380
NCR,NCR - MANILA,MALATE,BARANGAY 726,39101381
NCR,NCR - MANILA,MALATE,BARANGAY 727,39101382
NCR,NCR - MANILA,MALATE,BARANGAY 728,39101383
NCR,NCR - MANILA,MALATE,BARANGAY 729,39101384
NCR,NCR - MANILA,MALATE,BARANGAY 730,39101385
NCR,NCR - MANILA,MALATE,BARANGAY 731,39101386
NCR,NCR - MANILA,MALATE,BARANGAY 731,39101387
NCR,NCR - MANILA,MALATE,BARANGAY 731,39101388
NCR,NCR - MANILA,MALATE,BARANGAY 732,39101389
NCR,NCR - MANILA,MALATE,BARANGAY 732,39101390
NCR,NCR - MANILA,MALATE,BARANGAY 733,39101391
NCR,NCR - MANILA,MALATE,BARANGAY 733,39101392
NCR,NCR - MANILA,MALATE,BARANGAY 733,39101393
NCR,NCR - MANILA,MALATE,BARANGAY 734,39101394
NCR,NCR - MANILA,MALATE,BARANGAY 735,39101395
NCR,NCR - MANILA,MALATE,BARANGAY 735,39101396
NCR,NCR - MANILA,MALATE,BARANGAY 736,39101397
NCR,NCR - MANILA,MALATE,BARANGAY 736,39101398
NCR,NCR - MANILA,MALATE,BARANGAY 737,39101399
NCR,NCR - MANILA,MALATE,BARANGAY 737,39101400
NCR,NCR - MANILA,MALATE,BARANGAY 737,39101401
NCR,NCR - MANILA,MALATE,BARANGAY 738,39101402
NCR,NCR - MANILA,MALATE,BARANGAY 738,39101403
NCR,NCR - MANILA,MALATE,BARANGAY 738,39101404
NCR,NCR - MANILA,MALATE,BARANGAY 739,39101405
NCR,NCR - MANILA,MALATE,BARANGAY 739,39101406
NCR,NCR - MANILA,MALATE,BARANGAY 739,39101407
NCR,NCR - MANILA,MALATE,BARANGAY 740,39101408
NCR,NCR - MANILA,MALATE,BARANGAY 740,39101409
NCR,NCR - MANILA,MALATE,BARANGAY 740,39101410
NCR,NCR - MANILA,MALATE,BARANGAY 740,39101411
NCR,NCR - MANILA,MALATE,BARANGAY 741,39101412
NCR,NCR - MANILA,MALATE,BARANGAY 741,39101413
NCR,NCR - MANILA,MALATE,BARANGAY 742,39101414
NCR,NCR - MANILA,MALATE,BARANGAY 743,39101415
NCR,NCR - MANILA,MALATE,BARANGAY 743,39101416
NCR,NCR - MANILA,MALATE,BARANGAY 744,39101417
NCR,NCR - MANILA,PACO,BARANGAY 662,39111277
NCR,NCR - MANILA,PACO,BARANGAY 662,39111278
NCR,NCR - MANILA,PACO,BARANGAY 662,39111279
NCR,NCR - MANILA,PACO,BARANGAY 664-A,39111283
NCR,NCR - MANILA,PACO,BARANGAY 671,39111296
NCR,NCR - MANILA,PACO,BARANGAY 672,39111297
NCR,NCR - MANILA,PACO,BARANGAY 672,39111298
NCR,NCR - MANILA,PACO,BARANGAY 673,39111299
NCR,NCR - MANILA,PACO,BARANGAY 673,39111300
NCR,NCR - MANILA,PACO,BARANGAY 674,39111301
NCR,NCR - MANILA,PACO,BARANGAY 674,39111302
NCR,NCR - MANILA,PACO,BARANGAY 675,39111303
NCR,NCR - MANILA,PACO,BARANGAY 675,39111304
NCR,NCR - MANILA,PACO,BARANGAY 676,39111305
NCR,NCR - MANILA,PACO,BARANGAY 676,39111306
NCR,NCR - MANILA,PACO,BARANGAY 677,39111307
NCR,NCR - MANILA,PACO,BARANGAY 677,39111308
NCR,NCR - MANILA,PACO,BARANGAY 678,39111309
NCR,NCR - MANILA,PACO,BARANGAY 679,39111310
NCR,NCR - MANILA,PACO,BARANGAY 679,39111311
NCR,NCR - MANILA,PACO,BARANGAY 680,39111312
NCR,NCR - MANILA,PACO,BARANGAY 681,39111313
NCR,NCR - MANILA,PACO,BARANGAY 682,39111314
NCR,NCR - MANILA,PACO,BARANGAY 683,39111315
NCR,NCR - MANILA,PACO,BARANGAY 684,39111316
NCR,NCR - MANILA,PACO,BARANGAY 684,39111317
NCR,NCR - MANILA,PACO,BARANGAY 685,39111318
NCR,NCR - MANILA,PACO,BARANGAY 686,39111319
NCR,NCR - MANILA,PACO,BARANGAY 686,39111320
NCR,NCR - MANILA,PACO,BARANGAY 686,39111321
NCR,NCR - MANILA,PACO,BARANGAY 687,39111322
NCR,NCR - MANILA,PACO,BARANGAY 687,39111323
NCR,NCR - MANILA,PACO,BARANGAY 809,39111536
NCR,NCR - MANILA,PACO,BARANGAY 809,39111537
NCR,NCR - MANILA,PACO,BARANGAY 810,39111538
NCR,NCR - MANILA,PACO,BARANGAY 810,39111539
NCR,NCR - MANILA,PACO,BARANGAY 811,39111540
NCR,NCR - MANILA,PACO,BARANGAY 811,39111541
NCR,NCR - MANILA,PACO,BARANGAY 812,39111542
NCR,NCR - MANILA,PACO,BARANGAY 812,39111543
NCR,NCR - MANILA,PACO,BARANGAY 813,39111544
NCR,NCR - MANILA,PACO,BARANGAY 814,39111545
NCR,NCR - MANILA,PACO,BARANGAY 814,39111546
NCR,NCR - MANILA,PACO,BARANGAY 815,39111547
NCR,NCR - MANILA,PACO,BARANGAY 815,39111548
NCR,NCR - MANILA,PACO,BARANGAY 816,39111549
NCR,NCR - MANILA,PACO,BARANGAY 816,39111550
NCR,NCR - MANILA,PACO,BARANGAY 817,39111551
NCR,NCR - MANILA,PACO,BARANGAY 818,39111552
NCR,NCR - MANILA,PACO,BARANGAY 818,39111553
NCR,NCR - MANILA,PACO,BARANGAY 819,39111556
NCR,NCR - MANILA,PACO,BARANGAY 819,39111557
NCR,NCR - MANILA,PACO,BARANGAY 820,39111558
NCR,NCR - MANILA,PACO,BARANGAY 820,39111559
NCR,NCR - MANILA,PACO,BARANGAY 821,39111560
NCR,NCR - MANILA,PACO,BARANGAY 821,39111561
NCR,NCR - MANILA,PACO,BARANGAY 822,39111562
NCR,NCR - MANILA,PACO,BARANGAY 822,39111563
NCR,NCR - MANILA,PACO,BARANGAY 823,39111564
NCR,NCR - MANILA,PACO,BARANGAY 823,39111565
NCR,NCR - MANILA,PACO,BARANGAY 824,39111566
NCR,NCR - MANILA,PACO,BARANGAY 824,39111567
NCR,NCR - MANILA,PACO,BARANGAY 825,39111568
NCR,NCR - MANILA,PACO,BARANGAY 826,39111569
NCR,NCR - MANILA,PACO,BARANGAY 826,39111570
NCR,NCR - MANILA,PACO,BARANGAY 827,39111571
NCR,NCR - MANILA,PACO,BARANGAY 827,39111572
NCR,NCR - MANILA,PACO,BARANGAY 828,39111573
NCR,NCR - MANILA,PACO,BARANGAY 828,39111574
NCR,NCR - MANILA,PACO,BARANGAY 829,39111694
NCR,NCR - MANILA,PACO,BARANGAY 829,39111695
NCR,NCR - MANILA,PACO,BARANGAY 829,39111696
NCR,NCR - MANILA,PACO,BARANGAY 830,39111697
NCR,NCR - MANILA,PACO,BARANGAY 830,39111698
NCR,NCR - MANILA,PACO,BARANGAY 830,39111699
NCR,NCR - MANILA,PACO,BARANGAY 831,39111700
NCR,NCR - MANILA,PACO,BARANGAY 831,39111701
NCR,NCR - MANILA,PACO,BARANGAY 832,39111702
NCR,NCR - MANILA,PANDACAN,BARANGAY 833,39121703
NCR,NCR - MANILA,PANDACAN,BARANGAY 833,39121704
NCR,NCR - MANILA,PANDACAN,BARANGAY 834,39121705
NCR,NCR - MANILA,PANDACAN,BARANGAY 834,39121706
NCR,NCR - MANILA,PANDACAN,BARANGAY 835,39121707
NCR,NCR - MANILA,PANDACAN,BARANGAY 835,39121708
NCR,NCR - MANILA,PANDACAN,BARANGAY 835,39121709
NCR,NCR - MANILA,PANDACAN,BARANGAY 836,39121710
NCR,NCR - MANILA,PANDACAN,BARANGAY 836,39121711
NCR,NCR - MANILA,PANDACAN,BARANGAY 836,39121712
NCR,NCR - MANILA,PANDACAN,BARANGAY 836,39121713
NCR,NCR - MANILA,PANDACAN,BARANGAY 836,39121714
NCR,NCR - MANILA,PANDACAN,BARANGAY 837,39121715
NCR,NCR - MANILA,PANDACAN,BARANGAY 837,39121716
NCR,NCR - MANILA,PANDACAN,BARANGAY 837,39121717
NCR,NCR - MANILA,PANDACAN,BARANGAY 838,39121718
NCR,NCR - MANILA,PANDACAN,BARANGAY 838,39121719
NCR,NCR - MANILA,PANDACAN,BARANGAY 838,39121720
NCR,NCR - MANILA,PANDACAN,BARANGAY 839,39121721
NCR,NCR - MANILA,PANDACAN,BARANGAY 839,39121722
NCR,NCR - MANILA,PANDACAN,BARANGAY 839,39121723
NCR,NCR - MANILA,PANDACAN,BARANGAY 840,39121724
NCR,NCR - MANILA,PANDACAN,BARANGAY 840,39121725
NCR,NCR - MANILA,PANDACAN,BARANGAY 841,39121726
NCR,NCR - MANILA,PANDACAN,BARANGAY 841,39121727
NCR,NCR - MANILA,PANDACAN,BARANGAY 841,39121728
NCR,NCR - MANILA,PANDACAN,BARANGAY 842,39121729
NCR,NCR - MANILA,PANDACAN,BARANGAY 842,39121730
NCR,NCR - MANILA,PANDACAN,BARANGAY 842,39121731
NCR,NCR - MANILA,PANDACAN,BARANGAY 843,39121732
NCR,NCR - MANILA,PANDACAN,BARANGAY 843,39121733
NCR,NCR - MANILA,PANDACAN,BARANGAY 843,39121734
NCR,NCR - MANILA,PANDACAN,BARANGAY 843,39121735
NCR,NCR - MANILA,PANDACAN,BARANGAY 843,39121736
NCR,NCR - MANILA,PANDACAN,BARANGAY 844,39121737
NCR,NCR - MANILA,PANDACAN,BARANGAY 844,39121738
NCR,NCR - MANILA,PANDACAN,BARANGAY 844,39121739
NCR,NCR - MANILA,PANDACAN,BARANGAY 844,39121740
NCR,NCR - MANILA,PANDACAN,BARANGAY 845,39121741
NCR,NCR - MANILA,PANDACAN,BARANGAY 845,39121742
NCR,NCR - MANILA,PANDACAN,BARANGAY 846,39121743
NCR,NCR - MANILA,PANDACAN,BARANGAY 846,39121744
NCR,NCR - MANILA,PANDACAN,BARANGAY 847,39121745
NCR,NCR - MANILA,PANDACAN,BARANGAY 847,39121746
NCR,NCR - MANILA,PANDACAN,BARANGAY 847,39121747
NCR,NCR - MANILA,PANDACAN,BARANGAY 848,39121748
NCR,NCR - MANILA,PANDACAN,BARANGAY 848,39121749
NCR,NCR - MANILA,PANDACAN,BARANGAY 849,39121750
NCR,NCR - MANILA,PANDACAN,BARANGAY 849,39121751
NCR,NCR - MANILA,PANDACAN,BARANGAY 850,39121752
NCR,NCR - MANILA,PANDACAN,BARANGAY 850,39121753
NCR,NCR - MANILA,PANDACAN,BARANGAY 851,39121754
NCR,NCR - MANILA,PANDACAN,BARANGAY 852,39121755
NCR,NCR - MANILA,PANDACAN,BARANGAY 853,39121756
NCR,NCR - MANILA,PANDACAN,BARANGAY 855,39121757
NCR,NCR - MANILA,PANDACAN,BARANGAY 855,39121758
NCR,NCR - MANILA,PANDACAN,BARANGAY 856,39121759
NCR,NCR - MANILA,PANDACAN,BARANGAY 856,39121760
NCR,NCR - MANILA,PANDACAN,BARANGAY 857,39121761
NCR,NCR - MANILA,PANDACAN,BARANGAY 857,39121762
NCR,NCR - MANILA,PANDACAN,BARANGAY 858,39121763
NCR,NCR - MANILA,PANDACAN,BARANGAY 859,39121764
NCR,NCR - MANILA,PANDACAN,BARANGAY 859,39121765
NCR,NCR - MANILA,PANDACAN,BARANGAY 859,39121766
NCR,NCR - MANILA,PANDACAN,BARANGAY 860,39121767
NCR,NCR - MANILA,PANDACAN,BARANGAY 860,39121768
NCR,NCR - MANILA,PANDACAN,BARANGAY 861,39121769
NCR,NCR - MANILA,PANDACAN,BARANGAY 862,39121770
NCR,NCR - MANILA,PANDACAN,BARANGAY 862,39121771
NCR,NCR - MANILA,PANDACAN,BARANGAY 863,39121772
NCR,NCR - MANILA,PANDACAN,BARANGAY 863,39121773
NCR,NCR - MANILA,PANDACAN,BARANGAY 864,39121774
NCR,NCR - MANILA,PANDACAN,BARANGAY 865,39121775
NCR,NCR - MANILA,PANDACAN,BARANGAY 865,39121776
NCR,NCR - MANILA,PANDACAN,BARANGAY 867,39121780
NCR,NCR - MANILA,PANDACAN,BARANGAY 867,39121781
NCR,NCR - MANILA,PANDACAN,BARANGAY 867,39121782
NCR,NCR - MANILA,PANDACAN,BARANGAY 868,39121783
NCR,NCR - MANILA,PANDACAN,BARANGAY 868,39121784
NCR,NCR - MANILA,PANDACAN,BARANGAY 869,39121785
NCR,NCR - MANILA,PANDACAN,BARANGAY 869,39121786
NCR,NCR - MANILA,PANDACAN,BARANGAY 870,39121787
NCR,NCR - MANILA,PANDACAN,BARANGAY 870,39121788
NCR,NCR - MANILA,PANDACAN,BARANGAY 871,39121789
NCR,NCR - MANILA,PANDACAN,BARANGAY 871,39121790
NCR,NCR - MANILA,PANDACAN,BARANGAY 872,39121791
NCR,NCR - MANILA,PANDACAN,BARANGAY 872,39121792
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131210
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131211
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131212
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131213
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131214
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131215
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131216
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131217
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131218
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131219
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131220
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131221
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131222
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131223
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131224
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131225
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131226
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131227
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131228
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131229
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131230
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131231
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131232
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131233
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131234
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131235
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131236
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131237
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131238
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131239
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131240
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131241
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131242
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131243
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131244
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131245
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131246
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131247
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131248
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131249
NCR,NCR - MANILA,PORT AREA,BARANGAY 649,39131250
NCR,NCR - MANILA,PORT AREA,BARANGAY 650,39131251
NCR,NCR - MANILA,PORT AREA,BARANGAY 650,39131252
NCR,NCR - MANILA,PORT AREA,BARANGAY 650,39131253
NCR,NCR - MANILA,PORT AREA,BARANGAY 650,39131254
NCR,NCR - MANILA,PORT AREA,BARANGAY 651,39131255
NCR,NCR - MANILA,PORT AREA,BARANGAY 651,39131256
NCR,NCR - MANILA,PORT AREA,BARANGAY 651,39131257
NCR,NCR - MANILA,PORT AREA,BARANGAY 652,39131258
NCR,NCR - MANILA,PORT AREA,BARANGAY 653,39131259
NCR,NCR - MANILA,QUIAPO,BARANGAY 306,39030732
NCR,NCR - MANILA,QUIAPO,BARANGAY 306,39030733
NCR,NCR - MANILA,QUIAPO,BARANGAY 306,39030734
NCR,NCR - MANILA,QUIAPO,BARANGAY 307,39030735
NCR,NCR - MANILA,QUIAPO,BARANGAY 307,39030736
NCR,NCR - MANILA,QUIAPO,BARANGAY 307,39030737
NCR,NCR - MANILA,QUIAPO,BARANGAY 308,39030738
NCR,NCR - MANILA,QUIAPO,BARANGAY 308,39030739
NCR,NCR - MANILA,QUIAPO,BARANGAY 308,39030740
NCR,NCR - MANILA,QUIAPO,BARANGAY 309,39030741
NCR,NCR - MANILA,QUIAPO,BARANGAY 309,39030742
NCR,NCR - MANILA,QUIAPO,BARANGAY 383,39030899
NCR,NCR - MANILA,QUIAPO,BARANGAY 383,39030900
NCR,NCR - MANILA,QUIAPO,BARANGAY 384,39030901
NCR,NCR - MANILA,QUIAPO,BARANGAY 384,39030902
NCR,NCR - MANILA,QUIAPO,BARANGAY 385,39030903
NCR,NCR - MANILA,QUIAPO,BARANGAY 385,39030904
NCR,NCR - MANILA,QUIAPO,BARANGAY 386,39030905
NCR,NCR - MANILA,QUIAPO,BARANGAY 386,39030906
NCR,NCR - MANILA,QUIAPO,BARANGAY 387,39030907
NCR,NCR - MANILA,QUIAPO,BARANGAY 387,39030908
NCR,NCR - MANILA,QUIAPO,BARANGAY 388,39030909
NCR,NCR - MANILA,QUIAPO,BARANGAY 389,39030910
NCR,NCR - MANILA,QUIAPO,BARANGAY 390,39030911
NCR,NCR - MANILA,QUIAPO,BARANGAY 390,39030912
NCR,NCR - MANILA,QUIAPO,BARANGAY 391,39030913
NCR,NCR - MANILA,QUIAPO,BARANGAY 391,39030914
NCR,NCR - MANILA,QUIAPO,BARANGAY 391,39030915
NCR,NCR - MANILA,QUIAPO,BARANGAY 392,39030916
NCR,NCR - MANILA,QUIAPO,BARANGAY 393,39030917
NCR,NCR - MANILA,QUIAPO,BARANGAY 393,39030918
NCR,NCR - MANILA,QUIAPO,BARANGAY 393,39030919
NCR,NCR - MANILA,QUIAPO,BARANGAY 394,39030920
NCR,NCR - MANILA,QUIAPO,BARANGAY 394,39030921
NCR,NCR - MANILA,SAMPALOC,BARANGAY 395,39060922
NCR,NCR - MANILA,SAMPALOC,BARANGAY 395,39060923
NCR,NCR - MANILA,SAMPALOC,BARANGAY 396,39060924
NCR,NCR - MANILA,SAMPALOC,BARANGAY 397,39060925
NCR,NCR - MANILA,SAMPALOC,BARANGAY 397,39060926
NCR,NCR - MANILA,SAMPALOC,BARANGAY 398,39060927
NCR,NCR - MANILA,SAMPALOC,BARANGAY 398,39060928
NCR,NCR - MANILA,SAMPALOC,BARANGAY 399,39060929
NCR,NCR - MANILA,SAMPALOC,BARANGAY 400,39060930
NCR,NCR - MANILA,SAMPALOC,BARANGAY 400,39060931
NCR,NCR - MANILA,SAMPALOC,BARANGAY 401,39060932
NCR,NCR - MANILA,SAMPALOC,BARANGAY 401,39060933
NCR,NCR - MANILA,SAMPALOC,BARANGAY 401,39060934
NCR,NCR - MANILA,SAMPALOC,BARANGAY 402,39060935
NCR,NCR - MANILA,SAMPALOC,BARANGAY 402,39060936
NCR,NCR - MANILA,SAMPALOC,BARANGAY 402,39060937
NCR,NCR - MANILA,SAMPALOC,BARANGAY 403,39060938
NCR,NCR - MANILA,SAMPALOC,BARANGAY 404,39060939
NCR,NCR - MANILA,SAMPALOC,BARANGAY 405,39060940
NCR,NCR - MANILA,SAMPALOC,BARANGAY 406,39060941
NCR,NCR - MANILA,SAMPALOC,BARANGAY 407,39060942
NCR,NCR - MANILA,SAMPALOC,BARANGAY 407,39060943
NCR,NCR - MANILA,SAMPALOC,BARANGAY 408,39060944
NCR,NCR - MANILA,SAMPALOC,BARANGAY 408,39060945
NCR,NCR - MANILA,SAMPALOC,BARANGAY 409,39060946
NCR,NCR - MANILA,SAMPALOC,BARANGAY 409,39060947
NCR,NCR - MANILA,SAMPALOC,BARANGAY 409,39060948
NCR,NCR - MANILA,SAMPALOC,BARANGAY 410,39060949
NCR,NCR - MANILA,SAMPALOC,BARANGAY 410,39060950
NCR,NCR - MANILA,SAMPALOC,BARANGAY 411,39060951
NCR,NCR - MANILA,SAMPALOC,BARANGAY 411,39060952
NCR,NCR - MANILA,SAMPALOC,BARANGAY 412,39060953
NCR,NCR - MANILA,SAMPALOC,BARANGAY 412,39060954
NCR,NCR - MANILA,SAMPALOC,BARANGAY 413,39060955
NCR,NCR - MANILA,SAMPALOC,BARANGAY 413,39060956
NCR,NCR - MANILA,SAMPALOC,BARANGAY 414,39060957
NCR,NCR - MANILA,SAMPALOC,BARANGAY 415,39060958
NCR,NCR - MANILA,SAMPALOC,BARANGAY 416,39060959
NCR,NCR - MANILA,SAMPALOC,BARANGAY 417,39060960
NCR,NCR - MANILA,SAMPALOC,BARANGAY 417,39060961
NCR,NCR - MANILA,SAMPALOC,BARANGAY 418,39060962
